"Cancer","Subset1","Subset2","Isoform ID","Name","EXP1","EXP2","adjusted P-Value","Measure"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc003tzb.2","ABHD11","12.593528316690893","13.585393433558067","0.0005071393765391052","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc003tzc.2","ABHD11","1.2609547361658164","0.0017248705833063699","0.00000040183089488055947","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc002wus.1","ABHD12","68.9277806762662","33.240386975562","0.0000000000000548801543165471","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc001wyr.2","ABHD12B","0.17640310531130612","4.455328726618209e-169","0.0009953221731576294","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc001wys.2","ABHD12B","0.11818452362650343","0","0.008948736835428623","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc011bdy.1","ABHD14B","0.485088681431407","0.0000000000036298820053514815","0.00000000000010803394061214274","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010jtc.1","ABHD16A","0.808877535057231","0.22863497163124832","0.0026143239010713243","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc002ygx.1","ABHD16B","10.508701369497349","6.06458515726293","0.000000005501399525264003","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc002bft.2","ABHD17C","0.2779627514012206","4.748234296175333e-75","0.000016081837268704188","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010xao.1","ABHD3","0.06867906239467682","0","0.000000000000009504523698380317","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc001wgm.2","ABHD4","18.086682222945264","24.539935677641903","0.00000000000005500297473213154","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010qdk.1","ABI1","0.4302899544120319","3.9002356196092335e-18","3.1132785374188974e-18","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010qdi.1","ABI1","0.08251435241779756","3.750017358457133e-263","0.004568340435678516","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc001isx.2","ABI1","0.027036412256928922","2.9733881505525433e-209","0.00006380551907065895","TPM"
