"Cancer","Subset1","Subset2","Transcript ID","Name","EXP1","EXP2","adjusted P-Value","Measure"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003xxx.2","LOC286189","10.004014087252969","4.918434408113978","0.000006165112041013843","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc004ewj.1","LOC286467","0.17189601818219682","0.03479744815787013","0.000000000012367588731099273","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc004ewi.2","LOC286467","0.097446901169433","0.021581195921529354","0.00000000000005344683465966834","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc009zxi.1","LOC338799","5.585767864925698","2.787088232707676","0.0000000002745935783409486","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc001qzy.2","LOC338817","0.2686662279516865","0.16414664879473867","0.0000010938870264342092","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002biz.2","LOC338963","0.015068269866109834","0.004140147619749206","0.0000006759014159073466","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc001bdf.1","LOC339505","0.008260221058383933","0.0030038805003776837","0.001111105615778122","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc010osn.1","LOC339524","0.1045420718709549","0.20739923611033317","0.006385148635086223","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc001hyn.2","LOC339535","0.4173900475196559","3.353834095821332","0.0000235654841596535","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002wnx.2","LOC339593","0.009668182990707687","0.002572503428788873","0.0000004505220885251342","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc011coa.1","LOC340113","0.1677964414176327","0.012211679282183122","0.00000000000118943546566314","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc004aqt.1","LOC340515","0.003570867097800132","0.0009372053623621698","0.0010723462866838059","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002ukz.1","LOC375295","0.5913946305937713","6.038950523282667","0.0007794130430242809","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc010qus.1","LOC387723","0.8632640633357869","1.1164161643068902","0.00007600365973811043","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003bcl.2","LOC388906","0.2242503939283977","0.0986363809920038","0.000000000001386421794638866","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc010fao.1","LOC388942","0.051170498979690705","0.012926957806941874","0.0091422151585024","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002rvh.1","LOC388948","0.09525572022239416","0.05386131021956912","0.000035715031855321826","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002tld.2","LOC389023","0.006941843442271329","0.02816179967458933","0.004408797142685797","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003ivr.2","LOC389247","0.18555118044384875","0.12818035293104615","0.0008095748335871944","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003lbm.3","LOC389332","3.930486353217321","1.0923154074482733","0.00000016464862213525987","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003xdb.1","LOC389641","1.7783287153661538","1.3277159200347266","0.00014335472128026866","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc001sez.3","LOC400043","4.834281151230055","2.620713621518657","0.00007790690353105569","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003bur.1","LOC401052","2.678407248013626","2.081305599190141","0.000022603345377210237","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003dpu.2","LOC401074","0.46562040351493983","0.8384681151392777","0.0031799981073681424","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003dpv.2","LOC401074","0.6999610141053064","1.0697371963485862","0.008212012435488766","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003izo.1","LOC401164","0.0027323401551881993","0","0.0014225640951460387","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003izp.1","LOC401164","0.042434911277687865","0.004040744119737202","0.0000000005166122423601309","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003nlq.2","LOC401242","0.2296063517464485","0.02557810939215586","2.3909125580694204e-18","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003tbh.1","LOC401320","0.7206518857162065","0.5424927433956317","0.00865329684473249","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003tbf.1","LOC401320","0.5576513605820089","0.24203033548540914","0.000000000004123607827313129","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003tbd.2","LOC401320","1.3235760714735911","0.6787417104798692","0.00000005285152912183468","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003tbg.1","LOC401320","1.1126627734235448","0.5413168794897202","0.000000000000055932955090007994","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003tbe.1","LOC401320","0.4375924674674168","0.1806498049737815","0.00000000003718834865070036","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003tcz.1","LOC401321","1.0889358428474913","1.6256283030453542","0.00000000006388669382208948","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003gfa.1","LOC402160","0.13736018591596316","0.07310165271974929","0.0010113450554581666","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc001mhy.1","LOC440028","0.2994372718568427","0.1981688025956495","0.00000008644340103673749","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc010mqg.2","LOC440173","0.3483674057501235","0.9969077726008003","0.0003101662021457407","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc001dzj.2","LOC440600","0.06944246750355694","0.040275360013857994","0.0000019363584835973366","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002ugd.2","LOC440925","1.3910362567636585","0.7380725175050888","0.00000005274151513019479","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc010idu.1","LOC441009","0.022619578762562723","0.012789591296140447","0.0072626646777240785","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc004baj.3","LOC441461","4.448290844235271","3.3101815830517802","0.0005573308288017325","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc010lac.1","LOC493754","1.9856336882693877","1.6655669724127073","0.0013202403304351724","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003hhq.1","LOC541467","0.5112435160104618","0.31804693540968576","0.00000044427383775175666","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc004dut.3","LOC550643","57.23183743551732","61.530744513299354","0.001850064101385309","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003bgs.2","LOC554174","0.1814482597853152","0.07272305286910326","0.000000000032275333322810114","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc001qhv.1","LOC574538","0.005272915805131703","0.01750712570281581","0.002421199996539074","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003jgu.1","LOC643401","0.047241297413316424","0.006254819762738708","0.001007200451676418","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003jgt.1","LOC643401","0.04014873156041576","0.0030229899554398308","0.004736099058485697","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002wmb.1","LOC643406","0.05125573371079801","0.12599911236818934","0.0004428411652996148","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc001hlp.2","LOC643723","0.24765468418254313","0.4590210390357316","0.0000005060187775345922","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc001tff.1","LOC643770","0.10141746218316554","0.16097122029316943","0.000034834768395096824","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002ohh.2","LOC644554","0.5900789138883813","1.106807096533437","0.0006737873164489168","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc010eft.1","LOC644554","1.402185029566931","2.5329336731784173","0.00000000027316692062605137","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003wne.1","LOC645249","3.504579132771059","0.7021801607357812","0.000000000000011524640207399138","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003jnc.2","LOC648987","0.056882474675859634","0.013557542157956749","0.0000050805756697874855","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003yse.1","LOC727677","0.020047250220360555","0.0015521752709309095","0.0005070300354665386","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc011liv.1","LOC727677","0.04574039055416318","0.0011543774760300134","0.0000000009062811100733305","TPM"
